(0.98217,0.26823)
(0.98595,0.26213)
(0.99320,0.24998)
(0.99507,0.24667)
(0.99935,0.23893)
(1.00125,0.23540)
(1.00780,0.22257)
(1.00996,0.21814)
(1.01351,0.21057)
(1.01559,0.20596)
(1.01939,0.19730)
(1.02432,0.18519)
(1.02624,0.18030)
(1.03031,0.16915)
(1.03112,0.16685)
(1.03592,0.15237)
(1.03659,0.15020)
(1.04109,0.13480)
(1.04276,0.12854)
(1.04534,0.11825)
(1.04648,0.11331)
(1.04883,0.10254)
(1.05049,0.09397)
(1.05161,0.08784)
(1.05329,0.07763)
(1.05482,0.06691)
(1.05574,0.05951)
(1.05740,0.04312)
(1.05808,0.03363)
(1.05857,0.02539)
(1.05894,0.01594)
(1.05920,0.00358)
(1.05919,-0.00221)
(1.05876,-0.02120)
(1.05859,-0.02482)
(1.05735,-0.04340)
(1.05697,-0.04770)
(1.05482,-0.06681)
(1.05333,-0.07747)
(1.05132,-0.08942)
(1.04895,-0.10181)
(1.04610,-0.11506)
(1.04490,-0.12007)
(1.04114,-0.13465)
(1.03525,-0.15459)
(1.03332,-0.16040)
(1.02765,-0.17650)
(1.02435,-0.18510)
(1.01939,-0.19726)
(1.01128,-0.21539)
(1.00225,-0.23351)
(0.99456,-0.24761)
(0.98459,-0.26437)
(0.97210,-0.28338)
(0.96662,-0.29112)
(0.94937,-0.31361)
(0.92998,-0.33586)
(0.91616,-0.35014)
(0.90113,-0.36438)
(0.87865,-0.38349)
(0.84809,-0.40586)
(0.83147,-0.41651)
(0.75603,-0.45391)
(0.75181,-0.45552)
(0.64113,-0.48396)
(0.53443,-0.48950)
(0.47968,-0.48541)
(0.28571,-0.44043)
(-0.06783,-0.36650)
(-0.15299,-0.39276)
(-0.19114,-0.40675)
(-0.26622,-0.43386)
(-0.33835,-0.45665)
(-0.38446,-0.46863)
(-0.51903,-0.48880)
(-0.53945,-0.48966)
(-0.70663,-0.47030)
(-0.82796,-0.41862)
(-0.95889,-0.30157)
(-1.04097,-0.13525)
(-1.04733,-0.10952)
(-1.05893,-0.01645)
(-1.05907,0.01115)
(-1.05541,0.06219)
(-0.82739,0.06773)
(-0.82003,0.08717)
(-0.81599,0.09612)
(-0.80220,0.11969)
(-0.79675,0.12737)
(-0.76491,0.16035)
(-0.75963,0.16436)
(-0.73240,0.18098)
(-0.67544,0.19723)
(-0.48853,0.11291)
(-0.44680,0.02274)
(-0.44631,-0.01939)
(-0.45063,-0.04098)
(-0.46594,-0.07900)
(-0.47809,-0.09890)
(-0.49155,-0.11654)
(-0.49773,-0.12364)
(-0.50604,-0.13228)
(-0.51949,-0.14466)
(-0.53593,-0.15749)
(-0.54750,-0.16528)
(-0.55715,-0.17099)
(-0.56879,-0.17709)
(-0.57450,-0.17979)
(-0.58934,-0.18586)
(-0.60223,-0.19016)
(-0.61026,-0.19232)
(-0.62294,-0.19507)
(-0.63320,-0.19667)
(-0.63481,-0.19688)
(-0.65064,-0.19805)
(-0.65518,-0.19820)
(-0.66578,-0.19791)
(-0.67162,-0.19753)
(-0.68551,-0.19579)
(-0.69132,-0.19474)
(-0.70517,-0.19134)
(-0.70916,-0.19015)
(-0.72208,-0.18550)
(-0.72932,-0.18237)
(-0.73646,-0.17891)
(-0.74486,-0.17418)
(-0.75111,-0.17041)
(-0.75954,-0.16442)
(-0.76841,-0.15751)
(-0.77137,-0.15487)
(-0.78144,-0.14536)
(-0.78469,-0.14186)
(-0.78903,-0.13691)
(-0.79509,-0.12964)
(-0.80253,-0.11920)
(-0.80622,-0.11367)
(-0.81126,-0.10495)
(-0.81687,-0.09425)
(-0.82102,-0.08487)
(-0.82569,-0.07282)
(-0.82880,-0.06329)
(-0.83166,-0.05270)
(-0.83250,-0.04905)
(-0.83542,-0.03350)
(-0.83622,-0.02764)
(-0.83750,-0.01440)
(-0.83794,-0.00403)
(-0.83747,0.01468)
(-0.83626,0.02735)
(-0.83567,0.03175)
(-0.83313,0.04617)
(0.80412,0.11687)
(0.72149,0.18574)
(0.64823,0.19795)
(0.61191,0.19273)
(0.56334,0.17437)
(0.51873,0.14401)
(0.50476,0.13100)
(0.48828,0.11260)
(0.48153,0.10376)
(0.46865,0.08385)
(0.46230,0.07181)
(0.45691,0.05965)
(0.44948,0.03642)
(0.44743,0.02643)
(0.44634,0.01975)
(0.44513,0.00320)
(0.44520,-0.00529)
(0.44579,-0.01427)
(0.44770,-0.02789)
(0.44888,-0.03372)
(0.45144,-0.04372)
(0.45260,-0.04746)
(0.45576,-0.05669)
(0.45757,-0.06126)
(0.46293,-0.07310)
(0.46668,-0.08036)
(0.47079,-0.08752)
(0.47407,-0.09290)
(0.47680,-0.09702)
(0.48265,-0.10528)
(0.48623,-0.11006)
(0.49168,-0.11670)
(0.49431,-0.11977)
(0.49986,-0.12597)
(0.50339,-0.12961)
(0.51216,-0.13820)
(0.51715,-0.14265)
(0.51950,-0.14466)
(0.52919,-0.15256)
(0.53434,-0.15635)
(0.54085,-0.16093)
(0.54757,-0.16532)
(0.55283,-0.16849)
(0.55516,-0.16985)
(0.56711,-0.17627)
(0.56849,-0.17694)
(0.57606,-0.18049)
(0.58565,-0.18448)
(0.59391,-0.18750)
(0.59972,-0.18944)
(0.60839,-0.19184)
(0.61471,-0.19340)
(0.62824,-0.19594)
(0.63130,-0.19640)
(0.63920,-0.19737)
(0.64592,-0.19783)
(0.65527,-0.19820)
(0.67406,-0.19734)
(0.67438,-0.19731)
(0.68955,-0.19507)
(0.69608,-0.19379)
(0.71050,-0.18973)
(0.72285,-0.18518)
(0.74042,-0.17673)
(0.74310,-0.17520)
(0.75357,-0.16874)
(0.76674,-0.15891)
(0.77983,-0.14694)
(0.80223,-0.11964)
(0.81359,-0.10068)
(0.82564,-0.07297)
(0.82850,-0.06427)
(0.83800,-0.00155)
(0.83781,0.00781)
(-1.05906,0.07580)
(-1.04558,0.13889)
(-1.04409,0.14414)
(-1.02933,0.18722)
(-1.01396,0.22226)
(-1.00324,0.24300)
(-0.99177,0.26283)
(-0.98921,0.26699)
(-0.96862,0.29735)
(-0.96690,0.29968)
(-0.95560,0.31424)
(-0.94378,0.32832)
(-0.92683,0.34674)
(-0.91440,0.35907)
(-0.90395,0.36875)
(-0.89763,0.37432)
(-0.88586,0.38419)
(-0.87580,0.39213)
(-0.86038,0.40348)
(-0.85267,0.40878)
(-0.84803,0.41188)
(-0.83198,0.42197)
(-0.82770,0.42452)
(-0.81347,0.43254)
(-0.81025,0.43428)
(-0.79970,0.43971)
(-0.79111,0.44391)
(-0.77291,0.45212)
(-0.77197,0.45252)
(-0.76105,0.45699)
(-0.74937,0.46145)
(-0.74093,0.46447)
(-0.73305,0.46713)
(-0.72781,0.46881)
(-0.71463,0.47280)
(-0.70846,0.47452)
(-0.70065,0.47660)
(-0.68597,0.48014)
(-0.68203,0.48102)
(-0.67465,0.48258)
(-0.66406,0.48463)
(-0.65324,0.48649)
(-0.65107,0.48684)
(-0.64040,0.48843)
(-0.63643,0.48896)
(-0.62204,0.49066)
(-0.61927,0.49095)
(-0.61084,0.49173)
(-0.60159,0.49246)
(-0.59385,0.49294)
(-0.58941,0.49317)
(-0.58270,0.49347)
(-0.57529,0.49371)
(-0.56554,0.49389)
(-0.55770,0.49392)
(-0.55382,0.49390)
(-0.54082,0.49367)
(-0.53321,0.49340)
(-0.52971,0.49325)
(-0.52375,0.49296)
(-0.51341,0.49232)
(-0.50976,0.49206)
(-0.50337,0.49155)
(-0.49617,0.49091)
(-0.48958,0.49026)
(-0.48371,0.48963)
(-0.47200,0.48823)
(-0.47030,0.48801)
(-0.46308,0.48704)
(-0.45639,0.48608)
(-0.44605,0.48447)
(-0.44241,0.48387)
(-0.43698,0.48294)
(-0.42700,0.48114)
(-0.42085,0.47997)
(-0.41320,0.47845)
(-0.40876,0.47754)
(-0.40151,0.47600)
(-0.40026,0.47572)
(-0.39200,0.47387)
(-0.38327,0.47183)
(-0.37896,0.47079)
(-0.37365,0.46948)
(-0.36459,0.46718)
(-0.36134,0.46633)
(-0.35302,0.46410)
(-0.35084,0.46350)
(-0.34513,0.46193)
(-0.33469,0.45895)
(-0.33062,0.45776)
(-0.32387,0.45576)
(-0.31890,0.45425)
(-0.31122,0.45188)
(-0.30696,0.45054)
(-0.30196,0.44895)
(-0.29460,0.44657)
(-0.28924,0.44482)
(-0.28305,0.44276)
(-0.27585,0.44032)
(-0.27447,0.43986)
(-0.26698,0.43728)
(-0.25992,0.43482)
(-0.25741,0.43394)
(-0.25137,0.43180)
(-0.24445,0.42933)
(-0.23882,0.42730)
(-0.23073,0.42436)
(-0.22782,0.42329)
(-0.22107,0.42081)
(-0.21267,0.41771)
(-0.20931,0.41646)
(-0.20352,0.41431)
(-0.19658,0.41172)
(-0.19366,0.41063)
(-0.18774,0.40842)
(-0.18181,0.40621)
(-0.17781,0.40473)
(-0.17316,0.40300)
(-0.16336,0.39939)
(-0.16090,0.39848)
(-0.15580,0.39662)
(-0.14553,0.39292)
(-0.14234,0.39179)
(-0.13894,0.39059)
(-0.12990,0.38745)
(-0.12501,0.38578)
(-0.11964,0.38398)
(-0.11633,0.38289)
(-0.10679,0.37984)
(-0.10557,0.37946)
(-0.09772,0.37707)
(-0.08880,0.37450)
(-0.08439,0.37328)
(-0.07801,0.37160)
(-0.07441,0.37070)
(-0.06901,0.36941)
(-0.05954,0.36731)
(-0.05789,0.36697)
(-0.05075,0.36561)
(-0.04254,0.36422)
(-0.03678,0.36339)
(-0.02835,0.36237)
(-0.02719,0.36225)
(-0.02063,0.36166)
(-0.01213,0.36114)
(-0.00229,0.36086)
(0.00017,0.36085)
(0.00848,0.36099)
(0.01568,0.36132)
(0.02304,0.36186)
(0.02998,0.36255)
(0.03578,0.36326)
(0.04826,0.36517)
(0.05152,0.36575)
(0.06012,0.36743)
(0.06610,0.36874)
(0.07541,0.37095)
(0.08058,0.37227)
(0.09073,0.37504)
(0.10066,0.37795)
(0.10932,0.38064)
(0.11802,0.38345)
(0.12761,0.38666)
(0.13371,0.38876)
(0.14335,0.39215)
(0.15248,0.39542)
(0.15943,0.39795)
(0.16993,0.40181)
(0.17610,0.40409)
(0.18678,0.40806)
(0.18861,0.40875)
(0.20332,0.41423)
(0.21135,0.41722)
(0.21372,0.41810)
(0.22497,0.42225)
(0.23598,0.42627)
(0.24534,0.42965)
(0.25393,0.43271)
(0.25580,0.43337)
(0.27059,0.43853)
(0.27475,0.43995)
(0.28011,0.44177)
(0.28869,0.44463)
(0.29810,0.44771)
(0.31199,0.45212)
(0.31348,0.45258)
(0.32757,0.45686)
(0.33569,0.45924)
(0.34087,0.46072)
(0.34995,0.46326)
(0.35784,0.46540)
(0.36762,0.46796)
(0.37266,0.46923)
(0.38187,0.47150)
(0.38889,0.47315)
(0.39517,0.47459)
(0.40252,0.47621)
(0.41596,0.47901)
(0.42571,0.48090)
(0.43308,0.48225)
(0.43488,0.48258)
(0.44303,0.48397)
(0.45399,0.48571)
(0.45723,0.48620)
(0.46686,0.48755)
(0.47424,0.48851)
(0.48375,0.48963)
(0.49220,0.49052)
(0.50254,0.49148)
(0.50961,0.49204)
(0.51414,0.49237)
(0.51882,0.49268)
(0.53079,0.49330)
(0.53395,0.49343)
(0.54207,0.49370)
(0.55353,0.49390)
(0.55638,0.49392)
(0.56664,0.49387)
(0.57497,0.49372)
(0.57824,0.49363)
(0.59010,0.49314)
(0.59036,0.49313)
(0.59969,0.49259)
(0.60605,0.49212)
(0.61361,0.49148)
(0.62445,0.49040)
(0.62925,0.48985)
(0.63739,0.48884)
(0.64080,0.48837)
(0.65194,0.48670)
(0.65834,0.48565)
(0.66525,0.48441)
(0.66844,0.48380)
(0.67299,0.48291)
(0.68022,0.48142)
(0.68959,0.47931)
(0.69410,0.47824)
(0.70356,0.47584)
(0.71123,0.47376)
(0.71337,0.47316)
(0.72359,0.47013)
(0.72513,0.46966)
(0.73131,0.46770)
(0.74179,0.46416)
(0.74576,0.46276)
(0.75075,0.46094)
(0.75794,0.45821)
(0.76319,0.45613)
(0.76878,0.45385)
(0.77525,0.45111)
(0.78312,0.44762)
(0.78647,0.44608)
(0.79302,0.44300)
(0.79669,0.44121)
(0.80453,0.43726)
(0.81029,0.43426)
(0.81704,0.43058)
(0.82118,0.42827)
(0.82589,0.42558)
(0.83098,0.42257)
(0.84037,0.41681)
(0.84290,0.41521)
(0.85001,0.41056)
(0.85314,0.40846)
(0.86170,0.40255)
(0.86638,0.39917)
(0.86944,0.39692)
(0.87489,0.39283)
(0.88307,0.38643)
(0.88352,0.38607)
(0.89202,0.37912)
(0.89648,0.37532)
(0.90013,0.37214)
(0.90341,0.36924)
(0.90827,0.36484)
(0.91394,0.35950)
(0.91806,0.35554)
(0.92595,0.34764)
(0.92790,0.34563)
(0.93575,0.33731)
(0.93772,0.33514)
(0.94342,0.32874)
(0.94581,0.32599)
(0.95190,0.31877)
(0.95446,0.31565)
(0.96031,0.30833)
(0.96532,0.30180)
(0.96694,0.29962)
(0.97273,0.29171)
(0.97429,0.28951)
(0.98100,0.27970)
(0.98544,0.27296)
(0.98632,0.27158)
(0.99185,0.26270)
(0.99371,0.25965)
(0.99978,0.24921)
(1.00343,0.24267)
(1.00709,0.23582)
(1.00810,0.23387)
(1.01286,0.22449)
(1.01508,0.21992)
(1.01877,0.21201)
(1.02142,0.20614)
(1.02496,0.19791)
(1.02722,0.19246)
(1.03112,0.18261)
(1.03185,0.18067)
(1.03614,0.16892)
(1.03779,0.16413)
(1.04129,0.15337)
(1.04224,0.15032)
(1.04605,0.13724)
(1.04767,0.13125)
(1.04949,0.12414)
(1.05156,0.11547)
(1.05226,0.11243)
(1.05511,0.09883)
(1.05686,0.08951)
(1.05724,0.08726)
(1.05899,0.07624)
(1.06028,0.06708)
(1.06118,0.05974)
(1.06266,0.04532)
(1.06327,0.03774)
(1.06344,0.03546)
(1.06430,0.01915)
(1.06457,0.01057)
(1.06466,0.00095)
(1.06462,-0.00672)
(1.06430,-0.01926)
(1.06417,-0.02250)
(1.06315,-0.03932)
(1.06212,-0.05115)
(1.06176,-0.05456)
(1.06042,-0.06601)
(1.05755,-0.08539)
(1.05549,-0.09684)
(1.05436,-0.10259)
(1.05111,-0.11743)
(1.04917,-0.12541)
(1.04579,-0.13814)
(1.04034,-0.15636)
(1.03962,-0.15861)
(1.03527,-0.17138)
(1.02948,-0.18683)
(1.02555,-0.19650)
(1.01426,-0.22164)
(1.00996,-0.23025)
(1.00053,-0.24787)
(0.99064,-0.26468)
(0.97987,-0.28138)
(0.97439,-0.28936)
(0.96634,-0.30043)
(0.94340,-0.32876)
(0.93058,-0.34282)
(0.90992,-0.36330)
(0.89822,-0.37381)
(0.87439,-0.39321)
(0.83587,-0.41960)
(0.78774,-0.44549)
(0.75649,-0.45878)
(0.69454,-0.47813)
(0.63026,-0.48973)
(0.37069,-0.46874)
(-0.02459,-0.36200)
(-0.10677,-0.37984)
(-0.16804,-0.40111)
(-0.24563,-0.42975)
(-0.29550,-0.44686)
(-0.39181,-0.47382)
(-0.42487,-0.48074)
(-0.64157,-0.48826)
(-0.67662,-0.48218)
(-0.95412,-0.31607)
(-1.02920,-0.18754)
(-1.06259,-0.04618)
(-1.06431,-0.01879)
(-1.06141,0.05778)
(-0.82982,0.01655)
(-0.82813,0.03159)
(-0.82674,0.03964)
(-0.82309,0.05574)
(-0.81835,0.07106)
(-0.80935,0.09244)
(-0.80594,0.09896)
(-0.78915,0.12495)
(-0.78429,0.13086)
(-0.76482,0.15066)
(-0.74373,0.16627)
(-0.71473,0.18063)
(-0.62884,0.18960)
(-0.46504,0.06567)
(-0.45453,-0.03539)
(-0.46053,-0.05481)
(-0.47124,-0.07803)
(-0.48549,-0.10050)
(-0.49158,-0.10848)
(-0.50073,-0.11925)
(-0.52139,-0.13928)
(-0.52621,-0.14330)
(-0.53668,-0.15131)
(-0.54401,-0.15641)
(-0.55317,-0.16217)
(-0.57151,-0.17198)
(-0.58199,-0.17668)
(-0.58939,-0.17950)
(-0.59769,-0.18237)
(-0.60696,-0.18507)
(-0.62035,-0.18820)
(-0.62810,-0.18946)
(-0.63764,-0.19068)
(-0.64656,-0.19128)
(-0.64667,-0.19129)
(-0.65744,-0.19149)
(-0.66418,-0.19124)
(-0.67859,-0.18991)
(-0.68738,-0.18838)
(-0.69327,-0.18713)
(-0.70266,-0.18469)
(-0.70346,-0.18444)
(-0.71669,-0.17992)
(-0.71944,-0.17880)
(-0.72568,-0.17599)
(-0.73614,-0.17076)
(-0.74394,-0.16607)
(-0.74887,-0.16289)
(-0.75575,-0.15798)
(-0.76215,-0.15288)
(-0.76371,-0.15158)
(-0.76894,-0.14702)
(-0.77545,-0.14059)
(-0.78336,-0.13202)
(-0.78591,-0.12892)
(-0.79112,-0.12226)
(-0.79768,-0.11285)
(-0.80041,-0.10851)
(-0.80679,-0.09736)
(-0.80710,-0.09676)
(-0.81400,-0.08224)
(-0.81487,-0.08008)
(-0.81916,-0.06864)
(-0.82112,-0.06265)
(-0.82294,-0.05618)
(-0.82701,-0.03816)
(-0.82825,-0.03068)
(-0.82871,-0.02754)
(-0.82984,-0.01596)
(-0.83045,-0.00261)
(-0.83004,0.01384)
(0.82657,0.04053)
(0.80899,0.09315)
(0.67784,0.18995)
(0.59938,0.18289)
(0.55556,0.16360)
(0.51568,0.13421)
(0.50538,0.12417)
(0.48813,0.10404)
(0.47400,0.08297)
(0.46622,0.06819)
(0.46550,0.06667)
(0.45976,0.05266)
(0.45620,0.04171)
(0.45155,0.01925)
(0.45133,0.01748)
(0.45029,-0.00135)
(0.45056,-0.00907)
(0.45150,-0.01894)
(0.45201,-0.02243)
(0.45377,-0.03210)
(0.45528,-0.03829)
(0.45907,-0.05076)
(0.45986,-0.05303)
(0.46232,-0.05928)
(0.46692,-0.06968)
(0.47063,-0.07690)
(0.47237,-0.08007)
(0.47616,-0.08659)
(0.47917,-0.09133)
(0.48580,-0.10092)
(0.48670,-0.10216)
(0.49288,-0.11007)
(0.49587,-0.11367)
(0.49945,-0.11781)
(0.50387,-0.12261)
(0.51282,-0.13157)
(0.51777,-0.13612)
(0.52248,-0.14019)
(0.52380,-0.14131)
(0.53205,-0.14791)
(0.53667,-0.15131)
(0.54054,-0.15404)
(0.54445,-0.15671)
(0.55503,-0.16327)
(0.55692,-0.16436)
(0.56382,-0.16818)
(0.56887,-0.17071)
(0.57917,-0.17546)
(0.58521,-0.17794)
(0.58846,-0.17916)
(0.59670,-0.18205)
(0.60421,-0.18433)
(0.61114,-0.18613)
(0.62150,-0.18840)
(0.62859,-0.18954)
(0.63197,-0.19000)
(0.63832,-0.19075)
(0.65035,-0.19141)
(0.65542,-0.19149)
(0.66451,-0.19122)
(0.67359,-0.19047)
(0.68205,-0.18937)
(0.69491,-0.18676)
(0.69977,-0.18555)
(0.71066,-0.18209)
(0.72570,-0.17598)
(0.73304,-0.17239)
(0.74273,-0.16683)
(0.75866,-0.15570)
(0.77341,-0.14266)
(0.77904,-0.13685)
(0.78854,-0.12561)
(0.80878,-0.09343)
(0.81463,-0.08069)
(0.82291,-0.05630)
(0.82946,-0.02065)
(-1.05525,0.11741)
(-1.04958,0.13951)
(-1.03310,0.18857)
(-1.02856,0.19970)
(-1.01120,0.23654)
(-1.00293,0.25170)
(-0.99356,0.26749)
(-0.98578,0.27965)
(-0.97111,0.30061)
(-0.95432,0.32197)
(-0.95241,0.32425)
(-0.93984,0.33857)
(-0.92334,0.35575)
(-0.92103,0.35802)
(-0.90845,0.36986)
(-0.89335,0.38297)
(-0.88915,0.38642)
(-0.87057,0.40077)
(-0.86926,0.40172)
(-0.85162,0.41396)
(-0.84890,0.41575)
(-0.83798,0.42264)
(-0.82313,0.43137)
(-0.82042,0.43289)
(-0.80377,0.44172)
(-0.79811,0.44454)
(-0.79001,0.44842)
(-0.78153,0.45227)
(-0.77523,0.45502)
(-0.76578,0.45893)
(-0.75524,0.46304)
(-0.74571,0.46650)
(-0.73383,0.47053)
(-0.72632,0.47291)
(-0.71935,0.47501)
(-0.70990,0.47768)
(-0.70610,0.47870)
(-0.69870,0.48060)
(-0.68926,0.48285)
(-0.68354,0.48413)
(-0.67582,0.48575)
(-0.66178,0.48840)
(-0.66065,0.48860)
(-0.64973,0.49037)
(-0.63949,0.49184)
(-0.63805,0.49203)
(-0.62798,0.49325)
(-0.61759,0.49433)
(-0.61210,0.49482)
(-0.60756,0.49519)
(-0.60052,0.49569)
(-0.59293,0.49613)
(-0.58389,0.49654)
(-0.57570,0.49679)
(-0.57315,0.49685)
(-0.56594,0.49695)
(-0.55535,0.49695)
(-0.55185,0.49691)
(-0.54488,0.49678)
(-0.53654,0.49652)
(-0.52561,0.49602)
(-0.51949,0.49567)
(-0.51201,0.49516)
(-0.50772,0.49483)
(-0.50048,0.49422)
(-0.49515,0.49371)
(-0.48895,0.49308)
(-0.48389,0.49252)
(-0.47781,0.49181)
(-0.47266,0.49116)
(-0.46456,0.49007)
(-0.45748,0.48905)
(-0.45260,0.48830)
(-0.44327,0.48680)
(-0.43685,0.48569)
(-0.43433,0.48524)
(-0.42611,0.48373)
(-0.42069,0.48268)
(-0.41139,0.48080)
(-0.40560,0.47958)
(-0.40282,0.47897)
(-0.39728,0.47775)
(-0.38907,0.47587)
(-0.38369,0.47459)
(-0.37621,0.47276)
(-0.37313,0.47199)
(-0.36601,0.47016)
(-0.35885,0.46828)
(-0.35355,0.46684)
(-0.34995,0.46585)
(-0.34060,0.46322)
(-0.33670,0.46209)
(-0.33099,0.46042)
(-0.32593,0.45891)
(-0.31887,0.45677)
(-0.31660,0.45607)
(-0.31015,0.45405)
(-0.30373,0.45202)
(-0.29567,0.44941)
(-0.29207,0.44822)
(-0.28589,0.44617)
(-0.27906,0.44386)
(-0.27342,0.44193)
(-0.26834,0.44018)
(-0.26615,0.43941)
(-0.25580,0.43577)
(-0.25142,0.43421)
(-0.24861,0.43320)
(-0.24144,0.43061)
(-0.23439,0.42805)
(-0.23201,0.42718)
(-0.22614,0.42502)
(-0.21755,0.42183)
(-0.21189,0.41973)
(-0.20672,0.41780)
(-0.20253,0.41623)
(-0.19617,0.41384)
(-0.19135,0.41204)
(-0.18412,0.40932)
(-0.17931,0.40753)
(-0.17415,0.40560)
(-0.17018,0.40412)
(-0.16582,0.40250)
(-0.16132,0.40084)
(-0.15141,0.39722)
(-0.14908,0.39637)
(-0.14222,0.39391)
(-0.13996,0.39311)
(-0.13188,0.39027)
(-0.12576,0.38817)
(-0.12015,0.38627)
(-0.11630,0.38500)
(-0.10791,0.38229)
(-0.10376,0.38099)
(-0.10156,0.38031)
(-0.09052,0.37705)
(-0.08664,0.37596)
(-0.07889,0.37388)
(-0.07405,0.37265)
(-0.07014,0.37170)
(-0.06266,0.37000)
(-0.05635,0.36868)
(-0.05447,0.36831)
(-0.04362,0.36640)
(-0.03871,0.36565)
(-0.03517,0.36517)
(-0.02729,0.36425)
(-0.02004,0.36360)
(-0.01463,0.36324)
(-0.00566,0.36290)
(-0.00105,0.36283)
(0.00751,0.36294)
(0.01278,0.36315)
(0.01881,0.36351)
(0.02413,0.36394)
(0.03551,0.36521)
(0.04033,0.36589)
(0.05033,0.36754)
(0.05752,0.36892)
(0.06318,0.37011)
(0.06719,0.37101)
(0.07903,0.37391)
(0.08647,0.37591)
(0.09732,0.37903)
(0.10105,0.38016)
(0.11135,0.38339)
(0.12117,0.38661)
(0.12711,0.38862)
(0.13044,0.38977)
(0.14122,0.39355)
(0.15071,0.39696)
(0.16026,0.40045)
(0.16803,0.40332)
(0.17144,0.40459)
(0.18655,0.41024)
(0.18942,0.41131)
(0.19723,0.41424)
(0.20999,0.41902)
(0.22013,0.42279)
(0.22463,0.42446)
(0.22991,0.42640)
(0.24170,0.43071)
(0.24831,0.43310)
(0.26103,0.43762)
(0.26298,0.43831)
(0.27042,0.44090)
(0.28298,0.44519)
(0.28822,0.44695)
(0.29604,0.44953)
(0.30821,0.45344)
(0.31706,0.45621)
(0.31927,0.45689)
(0.33243,0.46085)
(0.33598,0.46189)
(0.34482,0.46442)
(0.35208,0.46644)
(0.36265,0.46929)
(0.37020,0.47124)
(0.37544,0.47257)
(0.38243,0.47429)
(0.39342,0.47687)
(0.40213,0.47883)
(0.40807,0.48010)
(0.41359,0.48125)
(0.42434,0.48339)
(0.43193,0.48481)
(0.44059,0.48634)
(0.44356,0.48685)
(0.45217,0.48823)
(0.46324,0.48988)
(0.46718,0.49043)
(0.47937,0.49200)
(0.48114,0.49221)
(0.48918,0.49310)
(0.49865,0.49405)
(0.50560,0.49466)
(0.51435,0.49533)
(0.52251,0.49585)
(0.52955,0.49622)
(0.53577,0.49649)
(0.54387,0.49675)
(0.54586,0.49680)
(0.55878,0.49697)
(0.56045,0.49697)
(0.56853,0.49692)
(0.57758,0.49674)
(0.58417,0.49653)
(0.58678,0.49642)
(0.59561,0.49599)
(0.60141,0.49563)
(0.61018,0.49498)
(0.61601,0.49448)
(0.62503,0.49358)
(0.62682,0.49338)
(0.63422,0.49251)
(0.64423,0.49118)
(0.64631,0.49088)
(0.65278,0.48989)
(0.66392,0.48802)
(0.66910,0.48706)
(0.67528,0.48586)
(0.67902,0.48510)
(0.68691,0.48339)
(0.69116,0.48241)
(0.69784,0.48081)
(0.70396,0.47926)
(0.71270,0.47691)
(0.71534,0.47617)
(0.72090,0.47455)
(0.72844,0.47225)
(0.73399,0.47048)
(0.74194,0.46781)
(0.74975,0.46505)
(0.75386,0.46355)
(0.76090,0.46086)
(0.76409,0.45960)
(0.76900,0.45762)
(0.77484,0.45519)
(0.78016,0.45288)
(0.78506,0.45069)
(0.79319,0.44692)
(0.79741,0.44489)
(0.80495,0.44113)
(0.80929,0.43890)
(0.81445,0.43616)
(0.81746,0.43452)
(0.82145,0.43232)
(0.82970,0.42761)
(0.83296,0.42568)
(0.83972,0.42157)
(0.84254,0.41982)
(0.84941,0.41541)
(0.85503,0.41169)
(0.86145,0.40730)
(0.86581,0.40421)
(0.86983,0.40131)
(0.87258,0.39928)
(0.87956,0.39401)
(0.88508,0.38968)
(0.88988,0.38582)
(0.89291,0.38334)
(0.89989,0.37742)
(0.90122,0.37626)
(0.90561,0.37240)
(0.90961,0.36880)
(0.91702,0.36188)
(0.91929,0.35970)
(0.92647,0.35262)
(0.93061,0.34839)
(0.93326,0.34563)
(0.93937,0.33909)
(0.94051,0.33784)
(0.94448,0.33342)
(0.95002,0.32707)
(0.95514,0.32099)
(0.95831,0.31712)
(0.96334,0.31083)
(0.96554,0.30797)
(0.96978,0.30239)
(0.97338,0.29751)
(0.97724,0.29214)
(0.97971,0.28860)
(0.98254,0.28448)
(0.98689,0.27796)
(0.99212,0.26978)
(0.99352,0.26755)
(0.99681,0.26216)
(1.00096,0.25514)
(1.00468,0.24859)
(1.00738,0.24371)
(1.00941,0.23994)
(1.01385,0.23141)
(1.01831,0.22240)
(1.02057,0.21764)
(1.02373,0.21079)
(1.02553,0.20674)
(1.02705,0.20325)
(1.03175,0.19196)
(1.03412,0.18597)
(1.03599,0.18104)
(1.03934,0.17189)
(1.04065,0.16813)
(1.04355,0.15949)
(1.04522,0.15427)
(1.04789,0.14544)
(1.04901,0.14154)
(1.05239,0.12905)
(1.05259,0.12827)
(1.05498,0.11854)
(1.05717,0.10880)
(1.05913,0.09924)
(1.06022,0.09348)
(1.06192,0.08363)
(1.06271,0.07872)
(1.06383,0.07102)
(1.06509,0.06117)
(1.06562,0.05658)
(1.06672,0.04525)
(1.06726,0.03861)
(1.06798,0.02720)
(1.06823,0.02181)
(1.06857,0.01146)
(1.06869,-0.00142)
(1.06863,-0.00796)
(1.06841,-0.01707)
(1.06788,-0.02909)
(1.06739,-0.03672)
(1.06683,-0.04402)
(1.06567,-0.05600)
(1.06421,-0.06824)
